,db_count,db_score,im_count,im_score,name,roi,roi_count
976,1,6.47558381196,1,5.75162898247,Jim Fall,2.51015470588,1
977,1,5.67119959624,1,6.81583048548,Ric Roman Waugh,2.86127306667,1
978,1,5.4701035423,1,6.54978010973,Michael Dougherty,2.839502,1
979,1,5.4701035423,1,6.10636281681,Joel Gallen,2.3676594375,1
980,2,7.83298217601,2,7.92437371778,James Marsh,2.6752311,2
981,1,7.27996802769,1,7.08188086123,Matt Williams,2.2514116,1
982,4,5.64606258949,4,6.12853368145,Rob Zombie,1.72580898095,4
983,1,6.27448775803,1,6.90451394406,Dennis Iliadis,2.18144233333,1
984,1,5.4701035423,1,4.68742747947,Rick Rosenthal,2.01731013333,1
985,2,7.53133809511,2,7.65832334203,Denzel Washington,1.85066393333,2
986,4,6.17393973107,4,7.17056431982,Nicolas Winding Refn,0.896437705952,3
987,1,5.67119959624,1,5.13084477239,Sara Sugarman,1.95347313333,1
988,1,6.375035785,1,7.2592477784,Juan Carlos Fresnadillo,1.90916713333,1
989,3,6.9783239468,3,7.37749238984,Gina Prince-Bythewood,2.45008708341,3
990,1,6.0733917041,1,5.30821168955,Phil Traill,2.257334,1
991,1,4.96736340747,1,4.59874402088,Joe Berlinger,1.76142093333,1
992,2,6.9783239468,2,6.37241319256,Elizabeth Allen Rosenbaum,1.64686836667,2
993,2,7.33024204118,2,6.81583048548,Michael Mayer,0.779112120513,2
994,1,5.97284367713,1,5.5742620653,Martin Weisz,1.38675626667,1
995,1,5.4701035423,1,4.68742747947,John Ottman,1.53348621429,1
996,1,5.26900748837,1,5.21952823097,John Bonito,0.9421657,1
997,1,5.1684594614,1,6.7271470269,Peter Atencio,1.37108846667,1
998,1,5.26900748837,1,5.92899589964,David Nutter,1.1607554,1
999,2,6.9783239468,2,7.56963988344,Derek Cianfrance,2.0987136,2
1000,2,7.02859796028,2,6.19504627539,Stephan Elliott,1.09726693333,1
1001,4,6.32476177152,4,6.66063443296,Mark L. Lester,0.645555645833,2
1002,1,6.47558381196,1,5.0421613138,Tom Green,0.949933666667,1
1003,2,5.57065156927,2,6.50543838044,Mike Nawrocki,1.33665853571,2
1004,2,4.81654136702,2,5.13084477239,Douglas Aarniokoski,0.853412666667,1
1005,1,7.27996802769,1,6.54978010973,Bryan Barber,0.836632333333,1
1006,2,7.43079006814,2,7.39227296628,Lone Scherfig,1.85605768889,2
1007,1,6.9783239468,1,7.17056431982,Drew Barrymore,0.868961133333,1
1008,2,6.12366571758,2,6.59412183902,Brian Koppelman,0.2907032,1
1009,3,6.64316385691,3,7.11144201409,James Foley,0.725795346667,3
1010,1,7.58161210859,1,6.01767935822,Albert Brooks,0.7742824,1
1011,1,5.26900748837,1,5.84031244106,RZA,1.04056966667,1
1012,1,5.26900748837,1,5.5742620653,Mark Piznarski,0.6996098,1
1013,2,6.9783239468,2,7.43661469557,Craig Brewer,1.70081848333,2
1014,2,5.26900748837,3,5.8107512882,David Raynr,3.48852013333,2
1015,1,4.76626735354,1,5.39689514814,Mort Nathan,0.4293188,1
1016,1,6.17393973107,1,6.01767935822,Wil Shriner,0.5386744,1
1017,2,7.53133809511,2,7.7913485299,Martin McDonagh,0.7582297,2
1018,1,5.4701035423,1,5.75162898247,Tina Gordon Chism,0.6082556,1
1019,4,7.22969401421,4,6.86017221477,Peter Cattaneo,3.38492926416,4
1020,1,5.87229565017,1,5.75162898247,Vicky Jenson,0.424912866667,1
1021,1,8.08435224342,1,6.81583048548,Peter Kassovitz,0.330426733333,1
1022,1,6.47558381196,1,6.54978010973,Rodman Flender,0.20014775,1
1023,2,7.07887197376,2,7.2592477784,Mark Romanek,1.396948625,2
1024,5,6.83755670904,5,7.13509093638,Brad Anderson,1.59790209128,5
1025,1,7.78270816253,1,6.63846356831,Antonio Banderas,0.130280133333,1
1026,1,8.58709237825,1,8.41213273999,Fritz Lang,0.00440583333333,1
1027,1,5.7717476232,1,6.54978010973,Tony Jaa,0.000340183333333,1
1028,1,5.87229565017,1,6.46109665114,Ryûhei Kitamura,0.0049032,1
1029,1,5.36955551534,1,5.5742620653,Dito Montiel,0.00192466666667,1
1030,2,6.17393973107,3,6.04724051109,Stefan Ruzowitzky,0.0023580447619,3
1031,1,6.0733917041,1,6.28372973398,Jake Paltrow,0.00135866666667,1
1032,1,5.36955551534,1,6.10636281681,Gregory Jacobs,4.46013331081,1
1033,1,7.78270816253,1,7.70266507132,Gilles Paquet-Brenner,0.76917,1
1034,3,7.31348403668,3,7.70266507132,Lars von Trier,0.246490526831,3
1035,1,6.27448775803,1,5.92899589964,John Cornell,6.91811455696,1
1036,1,5.4701035423,2,5.5742620653,Jamie Blanks,2.37808669286,2
1037,3,7.8497401805,3,6.84539163834,Randal Kleiser,16.3559461905,2
1038,3,6.77722789286,4,6.7271470269,Rick Famuyiwa,2.88436413095,4
1039,1,6.47558381196,1,6.37241319256,Alan Cohn,1.07592128571,1
1040,1,8.08435224342,1,7.17056431982,Franco Zeffirelli,1.19567691667,1
1041,2,6.32476177152,2,6.46109665114,Tom Holland,2.73936659477,2
1042,1,5.4701035423,1,4.95347785522,James Isaac,1.14643009091,1
1043,1,7.07887197376,1,7.2592477784,Emilio Estevez,0.800321357143,1
1044,1,5.06791143444,1,5.84031244106,Josh Schwartz,0.671600714286,1
1045,2,7.53133809511,2,7.65832334203,Julian Schnabel,0.897573030303,1
1046,2,7.17942000073,2,7.74700680061,Todd Field,10.6692404389,2
1047,3,7.17942000073,3,6.84539163834,Davis Guggenheim,0.270602583333,2
1048,1,4.86681538051,1,4.5100605623,Stephen Carpenter,0.221475,1
1049,2,7.38051605466,2,7.34793123698,Kenneth Lonergan,3.82677511905,2
1050,2,6.42530979848,2,6.63846356831,Danny Leiner,2.80979278205,2
1051,2,6.42530979848,2,6.63846356831,Christopher Cain,1.76873531119,2
1052,1,7.27996802769,1,7.52529815415,Theodore Melfi,3.39499215385,1
1053,1,6.375035785,1,6.28372973398,Ed Decter,2.22862976923,1
1054,1,6.87777591983,1,6.46109665114,Gene Quintano,3.41212195122,1
1055,1,8.38599632432,1,7.88003198849,Eric Bress,0.00184207692308,1
1056,2,6.02311769062,2,4.68742747947,Preston A. Whitmore II,2.51516836813,2
1057,1,6.27448775803,1,6.46109665114,Kirk Wong,2.08093592308,1
1058,1,6.87777591983,1,6.28372973398,Bronwen Hughes,2.04148623077,1
1059,1,6.27448775803,1,6.10636281681,John Lafia,2.19243115385,1
1060,2,5.72147360972,2,6.1507045461,Sam Miller,2.00316089091,2
1061,1,7.17942000073,1,7.88003198849,Alex Garland,1.69606473333,1
1062,1,6.17393973107,2,5.66294552389,Mark Brown,1.88377908333,2
1063,5,6.49569341736,5,6.17730958368,Michael Polish,1.12607670789,4
1064,2,5.67119959624,2,5.13084477239,Daisy von Scherler Mayer,0.446646972028,2
1065,1,8.48654435129,1,8.41213273999,Lenny Abrahamson,1.12905030769,1
1066,2,7.38051605466,2,5.75162898247,Bob Saget,0.767360307692,1
1067,3,6.50909982095,3,6.66802472117,John Waters,6.26075164615,3
1068,1,6.27448775803,1,6.19504627539,Mark Christopher,1.27497930769,1
1069,1,6.6766798659,1,6.01767935822,Blair Hayes,0.384793076923,1
1070,1,6.17393973107,1,6.46109665114,Jez Butterworth,0.378453538462,1
1071,2,7.58161210859,2,7.34793123698,Olivier Assayas,15.2987110427,2
1072,1,7.17942000073,1,7.52529815415,Patrice Leconte,0.0305838,1
1073,1,7.58161210859,1,8.14608236424,Stephen Chbosky,1.36450538462,1
1074,1,5.87229565017,1,6.90451394406,Joe Cornish,0.0787826923077,1
1075,1,4.96736340747,1,7.08188086123,John H. Lee,0.0025088748019,1
1076,1,7.48106408163,1,5.84031244106,John Stainton,2.18455323077,1
1077,5,5.79185722859,6,6.09158224038,Paul Schrader,0.237518952381,3
1078,1,5.1684594614,1,5.5742620653,Stewart Hendler,0.7472629375,1
1079,2,7.78270816253,2,7.61398161274,Mark Herman,0.72244648,1
1080,1,6.9783239468,1,6.90451394406,Abel Ferrara,0.09818592,1
1081,1,6.17393973107,1,6.99319740265,Ethan Maniquis,2.53237647619,1
1082,2,6.87777591983,2,6.63846356831,George Hickenlooper,0.152831371429,2
1083,1,7.58161210859,2,6.01767935822,William Dear,0.0871556,1
1084,1,8.48654435129,1,8.05739890565,Stéphane Aubier,0.007441875,1
1085,1,6.9783239468,1,7.34793123698,John Badham,6.63066666667,1
1086,1,7.17942000073,1,6.81583048548,Mike McCoy,5.83425608333,1
1087,4,6.55099483219,4,7.12622259052,Mike Judge,2.56339765833,3
1088,2,7.83298217601,2,5.48557860672,Tamra Davis,2.62946404167,2
1089,1,7.78270816253,1,6.99319740265,Nima Nourizadeh,4.560356,1
1090,2,7.27996802769,3,7.02275855551,Franklin J. Schaffner,0.0571428571429,1
1091,4,6.29962476477,4,6.63846356831,John Erick Dowdle,3.9239888375,4
1092,1,5.87229565017,1,5.84031244106,David Moreau,2.61645816667,1
1093,1,6.0733917041,1,4.86479439663,Christopher Erskin,2.598293,1
1094,1,7.78270816253,1,7.88003198849,Brian Henson,2.27345891667,1
1095,1,7.58161210859,1,6.28372973398,Dan Cutforth,2.10341566667,1
1096,1,7.48106408163,1,7.96871544707,Josh Boone,10.4057364167,1
1097,2,6.47558381196,2,7.03753913194,Jake Schreier,1.99804693333,2
1098,1,8.18490027039,1,6.99319740265,Ernest R. Dickerson,1.62219753846,1
1099,1,5.97284367713,1,5.84031244106,Wallace Wolodarsky,0.849897166667,1
1100,1,6.47558381196,1,6.90451394406,Nicholas Jarecki,0.659856916667,1
1101,1,6.27448775803,1,6.7271470269,Dean Israelite,1.860919,1
1102,1,7.68216013556,1,7.2592477784,Darnell Martin,0.677851416667,1
1103,1,6.17393973107,1,6.10636281681,Scott Alexander,0.698268,1
1104,2,6.92804993331,2,6.46109665114,Stuart Gordon,0.4277771625,2
1105,4,6.65154285916,4,7.41444383092,Christopher Guest,1.42950747222,3
1106,3,6.84425991084,3,6.93407509693,Jane Campion,2.21744593487,3
1107,1,7.48106408163,1,7.2592477784,Fred Schepisi,0.19386725,1
1108,1,6.6766798659,1,7.34793123698,Antonia Bird,0.171746083333,1
1109,1,6.9783239468,1,7.2592477784,Jon Poll,0.329191166667,1
1110,1,7.38051605466,1,7.88003198849,Paolo Sorrentino,0.308248478261,1
1111,1,6.77722789286,1,7.34793123698,Peter Care,0.148273666667,1
1112,2,6.52585782545,3,7.82090968276,Chan-wook Park,0.289667826746,3
1113,2,6.57613183893,2,6.50543838044,Ira Sachs,0.125583166667,1
1114,2,7.98380421646,2,7.56963988344,Carroll Ballard,0.0716668333333,1
1115,1,7.98380421646,1,7.43661469557,Takeshi Kitano,0.044775,1
1116,1,7.17942000073,2,7.65832334203,Marco Kreuzpaintner,0.0265206388889,2
1117,1,7.38051605466,1,7.34793123698,Lajos Koltai,7.83552e-05,1
1118,1,5.97284367713,2,7.03753913194,Christopher Smith,0.0272864,1
1119,1,6.77722789286,1,7.70266507132,Timothy Hines,0.001218,1
1120,1,8.08435224342,2,8.23476582282,Akira Kurosawa,0.0693180231092,2
1121,1,5.87229565017,1,6.37241319256,Dan Mazer,3.09022295652,1
1122,1,5.87229565017,1,7.08188086123,R.J. Cutler,4.58739409091,1
1123,1,7.58161210859,1,7.43661469557,David S. Ward,4.52701345455,1
1124,1,5.4701035423,1,5.13084477239,Rob Pritts,2.17985472727,1
1125,1,7.38051605466,1,7.70266507132,John Crowley,3.48341227273,1
1126,1,6.9783239468,1,6.63846356831,Brendan Malloy,1.26393290909,1
1127,1,7.78270816253,1,7.08188086123,Dustin Hoffman,1.67107154545,1
1128,1,6.0733917041,1,5.75162898247,Gregory Poirier,1.23261263636,1
1129,2,7.17942000073,2,7.39227296628,Simon Curtis,2.65428758381,2
1130,1,8.38599632432,1,7.88003198849,Philip Saville,0.239299235294,1
1131,1,6.375035785,1,5.5742620653,William A. Graham,0.255259454545,1
1132,1,6.9783239468,1,7.08188086123,Agnieszka Holland,0.0320714545455,1
1133,2,6.02311769062,2,5.97333762893,David Hackl,5.25277527778,1
1134,1,5.7717476232,1,6.7271470269,Ray Lawrence,0.0266586,1
1135,2,7.78270816253,2,7.2592477784,Karan Johar,0.169785227143,2
1136,1,4.76626735354,1,5.92899589964,Ruairi Robinson,0.00340542857143,1
1137,2,6.72695387938,4,6.971026538,Jaume Balagueró,1.04769988544,2
1138,1,6.375035785,1,6.81583048548,Jon Kasdan,1.1043445,1
1139,1,6.375035785,2,7.12622259052,Léa Pool,0.0206533333333,1
1140,1,6.77722789286,1,6.90451394406,Dean Wright,0.524003965329,1
1141,4,7.33024204118,5,6.86904056063,Darren Lynn Bousman,9.02870818603,4
1142,3,5.63768358725,3,6.46109665114,James DeMonaco,12.4352147037,3
1143,2,7.38051605466,2,7.39227296628,Carol Reed,1.68,1
1144,1,7.07887197376,2,5.92899589964,Marcus Raboy,1.64918565,1
1145,1,5.57065156927,1,6.46109665114,Leigh Whannell,5.2200504,1
1146,2,6.77722789286,3,7.08188086123,Michael Schultz,3.3,1
1147,3,6.9783239468,3,7.08188086123,Peter Sollett,2.05573641799,3
1148,1,6.77722789286,1,6.01767935822,Bob Dolman,3.0306281,1
1149,1,6.17393973107,1,5.92899589964,Greg Coolidge,2.36961716667,1
1150,1,5.1684594614,1,5.66294552389,Ciarán Foy,2.7736779,1
1151,2,6.02311769062,2,6.10636281681,Salim Akil,3.54298125401,2
1152,1,6.375035785,1,6.28372973398,Olatunde Osunsanmi,2.546448,1
1153,2,6.52585782545,2,6.01767935822,Joseph Zito,18.1111111111,1
1154,1,7.58161210859,1,6.99319740265,Patricia Rozema,1.7655201,1
1155,1,6.0733917041,1,6.46109665114,Rob Schmidt,1.22363261905,1
1156,1,5.57065156927,1,6.28372973398,Robert Ben Garant,2.0339754,1
1157,3,8.05083623443,3,6.37241319256,Morgan Spurlock,60.2292934581,3
1158,1,6.375035785,1,6.28372973398,Tuck Tucker,4.56164966667,1
1159,1,7.17942000073,1,7.34793123698,Joel Edgerton,8.7542582,1
1160,1,7.88325618949,1,7.2592477784,Jim Hanon,1.1703287,1
1161,1,6.27448775803,1,6.81583048548,Michael Patrick Jann,1.0561238,1
1162,1,4.66571932657,1,5.92899589964,Jorma Taccone,0.8460995,1
1163,1,5.57065156927,1,5.66294552389,Jeff Lowell,0.756367,1
1164,1,6.0733917041,1,6.99319740265,Lorene Scafaria,0.6619173,1
1165,1,7.07887197376,1,6.46109665114,Marcus Dunstan,0.6842058,1
1166,1,7.07887197376,1,6.19504627539,Timothy Björklund,0.649135,1
1167,1,8.58709237825,1,7.88003198849,François Girard,0.9473382,1
1168,1,5.57065156927,1,6.01767935822,Scott Kalvert,0.6044618,1
1169,1,6.57613183893,1,6.99319740265,Jason Bateman,0.7764027,1
1170,2,7.38051605466,2,7.08188086123,David Schwimmer,0.00612778947368,1
1171,1,7.27996802769,1,7.34793123698,Dan Fogelman,0.5348317,1
1172,4,6.12366571758,4,6.6828052976,Jay Duplass,4.77353756349,3
1173,1,7.48106408163,1,7.2592477784,Luca Guadagnino,0.5004648,1
1174,1,5.57065156927,1,5.92899589964,John Putch,0.3333823,1
1175,1,7.07887197376,1,6.90451394406,Peter Medak,0.284833478261,1
1176,1,7.07887197376,1,7.34793123698,Terence Davies,0.3041803,1
1177,1,4.56517129961,1,3.97795981079,Tom Brady,0.2331318,1
1178,1,7.27996802769,1,5.30821168955,Jason Zada,2.6583369,1
1179,3,7.27996802769,3,7.28880893126,Noah Baumbach,2.83273663333,2
1180,1,6.57613183893,1,6.81583048548,Derrick Borte,0.2949016,1
1181,2,6.87777591983,2,7.39227296628,Richard Kwietniowski,0.1011054,1
1182,2,6.27448775803,2,6.06202108752,Bob Odenkirk,0.0900926,1
1183,1,5.57065156927,1,6.10636281681,Joshua Seftel,0.0578527,1
1184,2,7.27996802769,2,6.59412183902,Vincent Gallo,0.806930366667,2
1185,1,6.27448775803,1,6.90451394406,Jon Stewart,0.6186982,1
1186,1,7.17942000073,1,7.52529815415,Dan Harris,0.057131,1
1187,1,6.17393973107,1,3.97795981079,Alan Metter,0.0203624193548,1
1188,1,6.27448775803,1,6.54978010973,Rafa Lara,0.0169379,1
1189,1,6.0733917041,1,5.92899589964,Michael Meredith,0.0019348,1
1190,1,5.67119959624,1,6.28372973398,Julio DePietro,0.012562875,1
1191,1,6.27448775803,1,5.21952823097,Katherine Dieckmann,0.01858,1
1192,2,5.36955551534,2,5.17518650168,Scott Marshall,0.0005561,1
1193,1,6.375035785,1,6.46109665114,Álex de la Iglesia,0.0003607,1
1194,1,6.77722789286,1,6.99319740265,Michael Clancy,0.0108503076923,1
1195,1,7.27996802769,1,7.17056431982,Benedikt Erlingsson,0.0011835,1
1196,3,6.00635968612,3,6.46109665114,Gurinder Chadha,5.12011146334,2
1197,1,7.17942000073,1,6.99319740265,Andy Garcia,0.2587453125,1
1198,1,5.87229565017,1,5.0421613138,Gary Sherman,1.34423695238,1
1199,2,7.93353020297,2,8.10174063495,Stanley Kramer,4.92553191489,1
1200,1,7.27996802769,1,6.37241319256,Anurag Basu,0.00267077666667,1
1201,2,7.63188612208,2,7.61398161274,Yash Chopra,0.419814156554,2
1202,1,6.6766798659,1,6.90451394406,Floria Sigismondi,0.3571735,1
1203,1,5.57065156927,1,5.39689514814,Kris Isacsson,2.22614555556,1
1204,1,7.17942000073,1,7.2592477784,Ben Younger,2.117272375,1
1205,2,7.12914598724,2,7.17056431982,Tamara Jenkins,1.0960636,1
1206,1,8.68764040522,1,6.90451394406,Chatrichalerm Yukol,0.0011356375,1
1207,1,6.17393973107,1,6.46109665114,Dario Argento,0.0388464444444,1
1208,1,5.97284367713,1,6.54978010973,Marc Forby,0.0982096666667,1
1209,1,7.17942000073,1,7.52529815415,Ole Christian Madsen,0.00322464444444,1
1210,1,6.47558381196,1,4.77611093805,Meiert Avis,0.116240666667,1
1211,1,6.87777591983,1,6.81583048548,Peter Faiman,19.8448863636,1
1212,1,7.27996802769,1,6.81583048548,Joby Harold,1.671375,1
1213,1,5.06791143444,1,6.10636281681,Ekachai Uekrongtham,1.8e-05,1
1214,1,7.98380421646,1,7.17056431982,Mark Rydell,3.43529411765,1
1215,1,5.06791143444,1,5.48557860672,David E. Talbert,2.53701364706,1
1216,1,5.7717476232,1,6.81583048548,Ari Sandel,4.00210047059,1
1217,1,7.58161210859,1,2.91375830779,Vondie Curtis-Hall,0.194244181818,1
1218,1,6.9783239468,4,7.12622259052,John Sayles,0.889715049422,4
1219,1,7.88325618949,1,8.05739890565,Dan Gilroy,3.79764176471,1
1220,1,7.88325618949,1,8.05739890565,Jonathan Dayton,7.4862435,1
1221,1,7.17942000073,2,4.46571883301,Chris Stokes,5.008312125,1
1222,1,7.48106408163,1,7.7913485299,Don Siegel,4.5625,1
1223,1,5.87229565017,1,5.66294552389,Masayuki Ochiai,3.240817875,1
1224,1,5.4701035423,1,6.46109665114,Tom Gormican,3.25613525,1
1225,1,6.27448775803,1,7.08188086123,Peter R. Hunt,3.25714285714,1
1226,1,5.87229565017,1,6.01767935822,Jonas Elmer,2.0874605,1
1227,1,7.38051605466,1,7.7913485299,Mary Harron,2.14963128571,1
1228,2,7.33024204118,2,7.34793123698,Troy Duffy,1.283663375,1
1229,4,6.8023648996,5,6.95772401921,Nicole Holofcener,5.56838914423,4
1230,1,6.375035785,1,5.75162898247,Fina Torres,0.62730625,1
1231,1,7.07887197376,1,7.52529815415,Duke Johnson,0.4303525,1
1232,2,6.92804993331,2,7.21490604911,François Ozon,0.384553125,1
1233,1,7.48106408163,1,7.43661469557,Anna Boden,0.79375725,1
1234,2,7.68216013556,2,7.74700680061,Steve James,5.62655544643,2
1235,1,8.08435224342,1,7.88003198849,Tomm Moore,0.105597384615,1
1236,2,8.08435224342,2,7.8356902592,John Carney,27.2270268681,2
1237,1,6.77722789286,1,6.81583048548,David Jacobson,0.071086875,1
1238,1,6.47558381196,2,6.7271470269,Michael Corrente,0.545770892857,2
1239,1,8.68764040522,1,6.01767935822,Keith Gordon,0.042057,1
1240,1,6.47558381196,1,7.08188086123,Andrew Currie,0.03726375,1
1241,1,5.97284367713,1,6.37241319256,Marc Schölermann,0.01358275,1
1242,1,6.17393973107,1,6.7271470269,Robert Moresco,0.006685125,1
1243,2,8.28544829736,3,7.85047083563,Thomas Vinterberg,0.476255416518,3
1244,1,5.57065156927,1,5.75162898247,Claudia Llosa,0.006620125,1
1245,2,7.22969401421,2,7.30358950769,Ol Parker,0.0849670886076,1
1246,3,6.00635968612,3,5.98811820536,Eli Roth,4.26723415,3
1247,2,6.32476177152,2,6.7271470269,Tony Richardson,0.68,1
1248,1,4.76626735354,1,3.80059289363,Charles Robert Carner,0.550885333333,1
1249,1,6.6766798659,1,7.17056431982,Russell Holt,0.4463252,1
1250,2,7.38051605466,2,7.21490604911,Rodrigo García,0.303464356541,2
1251,1,8.28544829736,1,8.14608236424,Vincent Paronnaud,0.608685342466,1
1252,1,7.27996802769,1,7.43661469557,Daniel Barber,0.249134383562,1
1253,2,4.91708939399,2,5.88465417035,Ernie Barbarash,0.00193133333333,1
1254,5,6.55602223354,6,7.21490604911,Guy Hamilton,7.4472985348,4
1255,1,6.6766798659,1,7.08188086123,Michael Anderson,2.77777777778,1
1256,1,4.16297919174,1,4.59874402088,Matt Bettinelli-Olpin,2.25985242857,1
1257,1,6.9783239468,1,7.34793123698,Aaron Schneider,1.2235404,1
1258,1,8.08435224342,1,7.7913485299,Tom Ford,1.30955185714,1
1259,1,6.17393973107,1,6.54978010973,Tony Maylam,0.775831714286,1
1260,2,6.47558381196,2,6.19504627539,Mitch Davis,0.674338714286,1
1261,1,8.08435224342,1,6.63846356831,Kevin Brodie,0.306887428571,1
1262,2,7.17942000073,2,7.34793123698,Lynne Ramsay,0.248384571429,1
1263,1,6.77722789286,1,6.81583048548,Tim Chambers,0.269931714286,1
1264,1,6.375035785,1,6.63846356831,Dick Richards,0.111111111111,1
1265,1,6.87777591983,1,7.34793123698,Spencer Susser,0.0547065714286,1
1266,1,7.27996802769,1,6.99319740265,Thaddeus O'Sullivan,0.0280095714286,1
1267,2,7.02859796028,2,6.99319740265,Shari Springer Berman,0.0647255714286,1
1268,1,6.0733917041,1,6.37241319256,Stephen Milburn Anderson,0.00663585714286,1
1269,1,7.17942000073,1,7.17056431982,Richard E. Grant,0.0333004285714,1
1270,1,7.48106408163,1,7.52529815415,Max Färberböck,0.0618071333333,1
1271,1,7.48106408163,1,7.2592477784,Arie Posin,0.00728323529412,1
1272,1,6.47558381196,1,6.7271470269,Damian Nieman,0.00157294117647,1
1273,1,5.57065156927,1,6.01767935822,Mark Tonderai,4.58081130435,1
1274,1,5.4701035423,1,6.63846356831,Rachel Perkins,0.0169275384615,1
1275,1,7.78270816253,1,7.08188086123,Luis Valdez,8.34083323077,1
1276,1,5.06791143444,1,4.24401018655,Louis Morneau,1.56150446154,1
1277,2,6.02311769062,2,7.08188086123,Zal Batmanglij,0.348968615385,1
1278,1,7.27996802769,1,7.52529815415,Hans Petter Moland,0.00986892307692,1
1279,1,7.07887197376,1,7.43661469557,Oren Moverman,0.0102518461538,1
1280,1,8.38599632432,1,7.88003198849,Wolfgang Becker,0.846637291667,1
1281,2,8.38599632432,2,8.32344928141,George Roy Hill,23.0348325758,2
1282,1,7.98380421646,1,7.96871544707,Robert Stevenson,17.05,1
1283,1,7.27996802769,1,7.7913485299,Jerome Robbins,7.275,1
1284,2,7.12914598724,3,7.37749238984,King Vidor,2.55,1
1285,1,5.7717476232,1,3.62322597646,Fred Savage,2.20587783333,1
1286,1,6.47558381196,1,6.46109665114,Rusty Cundieff,1.96632116667,1
1287,1,5.67119959624,1,5.66294552389,Dominique Othenin-Girard,3.88075133333,1
1288,1,7.88325618949,1,6.81583048548,Jean-Jacques Mantello,1.253146,1
1289,1,6.17393973107,1,6.28372973398,Risa Bramon Garcia,1.14193933333,1
1290,1,7.27996802769,1,7.34793123698,Brian Klugman,1.90581116667,1
1291,1,4.96736340747,1,5.92899589964,Matt Piedmont,0.982539666667,1
1292,1,7.38051605466,1,7.61398161274,Raymond De Felitta,1.11178533333,1
1293,1,7.27996802769,1,7.52529815415,John Michael McDonagh,0.893295666667,1
1294,1,7.17942000073,1,5.13084477239,Deb Hagan,0.722141384615,1
1295,1,5.36955551534,1,5.5742620653,Zach Cregger,0.757129166667,1
1296,2,6.72695387938,2,7.39227296628,Zach Braff,5.6553806,2
1297,1,6.0733917041,1,5.75162898247,Mark Tarlov,0.732489333333,1
1298,3,7.38051605466,3,7.34793123698,John Cameron Mitchell,0.647132544444,3
1299,1,5.97284367713,1,6.19504627539,David Atkins,0.337539666667,1
1300,1,6.0733917041,2,6.50543838044,Patrick Stettner,1.956455,1
1301,4,7.50620108837,4,7.59181074809,Sam Peckinpah,0.00391394736842,1
1302,1,4.96736340747,1,5.21952823097,S.R. Bindler,0.00608283333333,1
1303,1,7.68216013556,2,7.34793123698,Cédric Klapisch,3.1216354717,2
1304,1,5.36955551534,1,6.19504627539,Kate Barker-Froyland,0.00336666666667,1
1305,1,6.17393973107,1,7.34793123698,Prachya Pinkaew,0.059527595,1
1306,1,6.375035785,1,6.01767935822,Darren Grant,9.16038690909,1
1307,1,5.97284367713,1,6.90451394406,Joseph Gordon-Levitt,8.15839766667,1
1308,1,7.17942000073,1,6.99319740265,Émile Gaudreault,1.2479116,1
1309,3,6.87777591983,3,6.54978010973,James Cox,0.2112204,1
1310,1,6.6766798659,2,5.70728725318,James Toback,0.980200545455,2
1311,1,7.58161210859,1,7.43661469557,Aki Kaurismäki,0.158885454545,1
1312,1,5.26900748837,1,6.46109665114,Hitoshi Matsumoto,0.00414,1
1313,1,5.36955551534,1,5.75162898247,George Ratliff,0.00304944444444,1
1314,2,7.22969401421,4,7.74700680061,Shane Meadows,0.11362978784,2
1315,1,7.98380421646,1,7.7913485299,Michael McGowan,0.132521,1
1316,1,6.47558381196,1,7.52529815415,Dan Trachtenberg,4.79314766667,1
1317,1,6.9783239468,1,7.17056431982,David F. Sandberg,11.537962449,1
1318,1,4.86681538051,1,4.95347785522,Stiles White,10.164188,1
1319,1,6.47558381196,1,7.08188086123,Henry Koster,7.2,1
1320,1,8.88873645915,1,7.52529815415,Patty Jenkins,7.65960533333,1
1321,1,4.76626735354,1,5.48557860672,Christopher Landon,6.490669,1
1322,1,5.06791143444,1,5.66294552389,David Gelb,7.81789181818,1
1323,2,5.31928150185,2,6.50543838044,Mike Flanagan,5.5378948,1
1324,1,7.58161210859,1,7.61398161274,Nat Faxon,4.3002196,1
1325,1,6.9783239468,1,7.43661469557,Robert Duvall,4.146697,1
1326,1,6.6766798659,2,6.32807146327,Jesse Peretz,2.5485247,2
1327,2,7.22969401421,2,7.52529815415,Richard Glatzer,3.97813875,2
1328,1,5.67119959624,1,5.0421613138,Rob Hedden,2.8687952,1
1329,1,5.06791143444,1,5.75162898247,Harmony Korine,2.8247546,1
1330,1,5.57065156927,1,5.39689514814,Joe Chappelle,3.0253896,1
1331,1,4.26352721871,1,4.42137710371,Mickey Liddell,2.6700354,1
1332,1,6.17393973107,1,6.54978010973,Fred Walton,2.5895526,1
1333,1,5.7717476232,1,6.63846356831,Steve Carver,2.44,1
1334,1,5.67119959624,1,5.66294552389,Gonzalo López-Gallego,3.536734,1
1335,1,7.27996802769,1,7.17056431982,Christine Jeffs,1.5068885,1
1336,3,6.47558381196,3,6.93407509693,Don Coscarelli,2.427617,1
1337,3,4.86681538051,3,4.98303900808,Michael Tiddes,7.56010985,3
1338,1,6.77722789286,1,6.46109665114,Bill Duke,1.32159275,1
1339,1,7.48106408163,1,6.28372973398,Mamoru Hosoda,1.9257502,1
1340,1,6.17393973107,1,7.17056431982,Brian Dannelly,1.757343,1
